Logging Data Com 9
2024-05-04_04-40-182024-05-04 04:40:18,No Connection
2024-05-04 04:40:18,Battery Voltage = 3.31V
2024-05-04 04:40:18,No Connection
2024-05-04 04:40:18,Battery Voltage = 3.28V
2024-05-04 04:40:19,No Connection
2024-05-04 04:40:19,Battery Voltage = 3.29V
2024-05-04 04:40:19,No Connection
2024-05-04 04:40:19,Battery Voltage = 3.27V
2024-05-04 04:40:20,No Connection
2024-05-04 04:40:20,Battery Voltage = 3.29V
2024-05-04 04:40:20,No Connection
2024-05-04 04:40:20,Battery Voltage = 3.30V
2024-05-04 04:40:21,No Connection
2024-05-04 04:40:21,Battery Voltage = 3.30V
2024-05-04 04:40:21,No Connection
2024-05-04 04:40:21,Battery Voltage = 3.29V
2024-05-04 04:40:22,No Connection
2024-05-04 04:40:22,Battery Voltage = 3.29V
2024-05-04 04:40:22,No Connection
2024-05-04 04:40:22,Battery Voltage = 3.28V
2024-05-04 04:40:23,No Connection
2024-05-04 04:40:23,Battery Voltage = 3.29V
2024-05-04 04:40:23,No Connection
2024-05-04 04:40:23,Battery Voltage = 3.28V
2024-05-04 04:40:24,No Connection
2024-05-04 04:40:24,Battery Voltage = 3.28V
2024-05-04 04:40:24,No Connection
2024-05-04 04:40:24,Battery Voltage = 3.29V
2024-05-04 04:40:25,No Connection
2024-05-04 04:40:25,Battery Voltage = 3.27V
2024-05-04 04:40:25,No Connection
2024-05-04 04:40:25,Battery Voltage = 3.27V
2024-05-04 04:40:26,No Connection
2024-05-04 04:40:26,Battery Voltage = 3.28V
2024-05-04 04:40:26,No Connection
2024-05-04 04:40:26,Battery Voltage = 3.27V
2024-05-04 04:40:27,No Connection
2024-05-04 04:40:27,Battery Voltage = 3.27V
2024-05-04 04:40:27,No Connection
2024-05-04 04:40:27,Battery Voltage = 3.28V
2024-05-04 04:40:27,No Connection
2024-05-04 04:40:27,Battery Voltage = 3.28V
2024-05-04 04:40:28,No Connection
2024-05-04 04:40:28,Battery Voltage = 3.30V
2024-05-04 04:40:28,No Connection
2024-05-04 04:40:28,Battery Voltage = 3.28V
2024-05-04 04:40:29,No Connection
2024-05-04 04:40:29,Battery Voltage = 3.27V
2024-05-04 04:40:29,No Connection
2024-05-04 04:40:29,Battery Voltage = 3.28V
2024-05-04 04:40:30,No Connection
2024-05-04 04:40:30,Battery Voltage = 3.28V
2024-05-04 04:40:30,No Connection
2024-05-04 04:40:30,Battery Voltage = 3.30V
2024-05-04 04:40:31,No Connection
2024-05-04 04:40:31,Battery Voltage = 3.27V
2024-05-04 04:40:31,No Connection
2024-05-04 04:40:31,Battery Voltage = 3.28V
2024-05-04 04:40:32,No Connection
2024-05-04 04:40:32,Battery Voltage = 3.28V
2024-05-04 04:40:32,No Connection
2024-05-04 04:40:32,Battery Voltage = 3.27V
2024-05-04 04:40:32,No Connection
2024-05-04 04:40:32,Battery Voltage = 3.28V
2024-05-04 04:40:33,No Connection
2024-05-04 04:40:33,Battery Voltage = 3.29V
2024-05-04 04:40:33,No Connection
2024-05-04 04:40:33,Battery Voltage = 3.28V
2024-05-04 04:40:34,No Connection
2024-05-04 04:40:34,Battery Voltage = 3.28V
2024-05-04 04:40:34,No Connection
2024-05-04 04:40:34,Battery Voltage = 3.28V
2024-05-04 04:40:35,No Connection
2024-05-04 04:40:35,Battery Voltage = 3.28V
2024-05-04 04:40:35,No Connection
2024-05-04 04:40:35,Battery Voltage = 3.27V
2024-05-04 04:40:36,No Connection
2024-05-04 04:40:36,Battery Voltage = 3.27V
2024-05-04 04:40:36,No Connection
2024-05-04 04:40:36,Battery Voltage = 3.27V
2024-05-04 04:40:37,No Connection
2024-05-04 04:40:37,Battery Voltage = 3.28V
2024-05-04 04:40:37,No Connection
2024-05-04 04:40:37,Battery Voltage = 3.27V
2024-05-04 04:40:37,No Connection
2024-05-04 04:40:37,Battery Voltage = 3.27V
2024-05-04 04:40:38,No Connection
2024-05-04 04:40:38,Battery Voltage = 3.27V
2024-05-04 04:40:38,No Connection
2024-05-04 04:40:38,Battery Voltage = 3.26V
2024-05-04 04:40:39,No Connection
2024-05-04 04:40:39,Battery Voltage = 3.26V
2024-05-04 04:40:39,No Connection
